"type","code","message","context","selector"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div data-focus-guard=\"true\" tabindex=\"-1\" style=\"width: 1px; height: 0px; padding: 0px; overflow: hidden; position: fixed; top: 1px; left: 1px;\"></div>","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > header > div > div > div:nth-child(1) > div > div > div > div:nth-child(2) > nav > ul > li:nth-child(1) > div > div > div:nth-child(3)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div data-focus-guard=\"true\" tabindex=\"-1\" style=\"width: 1px; height: 0px; padding: 0px; overflow: hidden; position: fixed; top: 1px; left: 1px;\"></div>","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > header > div > div > div:nth-child(1) > div > div > div > div:nth-child(2) > nav > ul > li:nth-child(1) > div > div > div:nth-child(5)"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H48","If this element contains a navigation section, it is recommended that it be marked up as a list.","<div role=\"tablist\" class=\"app-components-GlobalHeader-globalHeader__globalBottomNav--2aHvD app-components-GlobalHeader-globalHeader__hpBottomNav--3SjnI\"><a id=\"headerNav0\" tabindex=\"-1...</div>","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > header > div > div > div:nth-child(1) > div > div > div > div:nth-child(2) > nav > div > div:nth-child(1) > div > div:nth-child(1) > div"
"warning","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoHref","Anchor elements should not be used for defining in-page link targets. If not using the ID for other purposes (such as CSS or scripting), consider moving it to a parent element.","<a id=\"headerNav0\" tabindex=\"-1\" role=\"tab\" aria-selected=\"false\" aria-controls=\"headerNav0-panel\" class=\"app-components-GlobalHeader-globalHeader__expandedTabHeader--1Ra2H\"><span class=\"app-components-Glo...</a>","#headerNav0"
"warning","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoHref","Anchor elements should not be used for defining in-page link targets. If not using the ID for other purposes (such as CSS or scripting), consider moving it to a parent element.","<a id=\"headerNav1\" tabindex=\"-1\" role=\"tab\" aria-selected=\"false\" aria-controls=\"headerNav1-panel\" class=\"app-components-GlobalHeader-globalHeader__expandedTabHeader--1Ra2H\"><span class=\"app-components-Glo...</a>","#headerNav1"
"warning","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoHref","Anchor elements should not be used for defining in-page link targets. If not using the ID for other purposes (such as CSS or scripting), consider moving it to a parent element.","<a id=\"headerNav2\" tabindex=\"-1\" role=\"tab\" aria-selected=\"false\" aria-controls=\"headerNav2-panel\" class=\"app-components-GlobalHeader-globalHeader__expandedTabHeader--1Ra2H\"><span class=\"app-components-Glo...</a>","#headerNav2"
"warning","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoHref","Anchor elements should not be used for defining in-page link targets. If not using the ID for other purposes (such as CSS or scripting), consider moving it to a parent element.","<a id=\"headerNav3\" tabindex=\"-1\" role=\"tab\" aria-selected=\"false\" aria-controls=\"headerNav3-panel\" class=\"app-components-GlobalHeader-globalHeader__expandedTabHeader--1Ra2H\"><span class=\"app-components-Glo...</a>","#headerNav3"
"warning","WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoHref","Anchor elements should not be used for defining in-page link targets. If not using the ID for other purposes (such as CSS or scripting), consider moving it to a parent element.","<a id=\"headerNav4\" tabindex=\"-1\" role=\"tab\" aria-selected=\"false\" aria-controls=\"headerNav4-panel\" class=\"app-components-GlobalHeader-globalHeader__expandedTabHeader--1Ra2H\"><span class=\"app-components-Glo...</a>","#headerNav4"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","<div class=\"app-components-BookTravel-bookTravel__mobileTabArrow--3SXko\" tabindex=\"0\"><i role=\"presentation\" aria-hid...</div>","#travelTab > h2 > div"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<label class=\"app-components-QueryBuilder-styles__autoCompleteLabel--1RSqU\" id=\"bookFlightOriginInput-label\" for=\"bookFlightOriginInput\" aria-label=\"Enter your departing city, airport name, or airport code.\">From*</label>","#bookFlightOriginInput-label"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<label class=\"app-components-QueryBuilder-styles__autoCompleteLabel--1RSqU\" id=\"bookFlightDestinationInput-label\" for=\"bookFlightDestinationInput\" aria-label=\"Enter your destination city, airport name, or airport code.\">To*</label>","#bookFlightDestinationInput-label"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p class=\"DateInput_screenReaderMessage DateInput_screenReaderMessage_1\" id=\"DateInput__screen-reader-message-DepartDate\">You’re on a date field. Either ...</p>","#DateInput__screen-reader-message-DepartDate"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p class=\"DateInput_screenReaderMessage DateInput_screenReaderMessage_1\" id=\"DateInput__screen-reader-message-ReturnDate\">You’re on a date field. Either ...</p>","#DateInput__screen-reader-message-ReturnDate"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H44.NotFormControl","This label's \"for\" attribute contains an ID for an element that is not a form control. Ensure that you have entered the correct ID for the intended element.","<label id=\"passengerLabel\" for=\"passengerSelector\" class=\"app-components-BookFlightForm-bookFlightForm__animatedLabel--1jTkG\">Travelers</label>","#passengerLabel"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p id=\"stuff\" class=\"app-components-PassengerSelector-passengers__visuallyHidden--3Pdep\">1 Adult</p>","#stuff"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.ARIA6","This form control has an \"aria-label\" attribute that is empty or contains only spaces. It will be ignored for labelling test purposes.","<button type=\"button\" class=\"app-components-ListBox-ListBox__listBoxMainButton--6Hfoi app-components-ListBox-ListBox__midFont--3Enf8 app-components-ListBox-ListBox__withBorder--2ZPqA app-components-ListBox-ListBox__withFullBorder--YxIQL undefined\" ar...","#cabinType"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","<div class=\"app-components-BookTravel-bookTravel__mobileTabArrow--3SXko\" tabindex=\"0\"><i role=\"presentation\" aria-hid...</div>","#statusTab > h2 > div"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","<div class=\"app-components-BookTravel-bookTravel__mobileTabArrow--3SXko\" tabindex=\"0\"><i role=\"presentation\" aria-hid...</div>","#checkInTab > h2 > div:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","<div class=\"app-components-BookTravel-bookTravel__mobileTabArrow--3SXko\" tabindex=\"0\"><i role=\"presentation\" aria-hid...</div>","#tripsTab > h2 > div:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","<p class=\"eyebrow app-containers-Carousel-carousel__preTitle--1yd1e\" id=\"complementary-pretitle\">NEW CHIEF TRASH OFFICER</p>","#complementary-pretitle"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 3:1.","<h2>We hired Oscar the Grouch to he...</h2>","#complementary-title > h2"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","<button type=\"button\" id=\"complementary-link\" role=\"link\" aria-label=\"Learn more, you will be redirect away from united.com homepage\" class=\"app-containers-Carousel-carousel__learnMore--1Remu app-containers-Carousel-carousel__noPadding--2w8lW app-con...","#complementary-link"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","<span class=\"app-containers-Ad-ad__visuallyHidden--3qGJv\">Advertisement by United: Advert...</span>","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > div > div > div:nth-child(1) > div > main > section > div > div > div:nth-child(4) > div > button > span:nth-child(1)"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"app-containers-Ad-ad__heroLayout--2eKW0\" src=\"https://media.united.com/assets/m/4abfbd1ca41416a/original/012622_FOC_80K_HPLOWRT_MYACCNT_864X224.png\" alt=\"\">","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > div > div > div:nth-child(1) > div > main > section > div > div > div:nth-child(4) > div > button > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img src=\"/e30712dc38aec5441320f82fe75416ed.svg\" alt=\"\" aria-label=\"This link is to an external site that may or may not meet accessibility guidelines.\">","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > footer > div > section:nth-child(3) > div > div:nth-child(3) > h3 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img src=\"/e30712dc38aec5441320f82fe75416ed.svg\" alt=\"\">","#app > div > div > div > div:nth-child(3) > div:nth-child(3) > footer > div > section:nth-child(3) > div > div:nth-child(4) > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.BgImage","This element's text is placed on a background image. Ensure the contrast ratio between the text and all covered parts of the image are at least 4.5:1.","<noscript><img src=\"https://www.united.co...</noscript>","html > body > noscript:nth-child(16)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div data-focus-guard=\"true\" tabindex=\"-1\" style=\"width: 1px; height: 0px; padding: 0px; overflow: hidden; position: fixed; top: 1px; left: 1px;\"></div>","html > body > div:nth-child(18) > div:nth-child(1)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div data-focus-guard=\"true\" tabindex=\"-1\" style=\"width: 1px; height: 0px; padding: 0px; overflow: hidden; position: fixed; top: 1px; left: 1px;\"></div>","html > body > div:nth-child(18) > div:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div data-focus-guard=\"true\" tabindex=\"-1\" style=\"width: 1px; height: 0px; padding: 0px; overflow: hidden; position: fixed; top: 1px; left: 1px;\"></div>","html > body > div:nth-child(18) > div:nth-child(4)"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H44.NonExistentFragment","This label's \"for\" attribute contains an ID that does not exist in the document fragment.","<label for=\"bookFlightModel.dates\" id=\"bookFlightModel_dates_label\" class=\"app-components-BookFlightForm-bookFlightForm__bookCalendarLabel--3A9br\" aria-hidden=\"true\"><span>Dates*</span></label>","#bookFlightModel_dates_label"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p id=\"extDisclaimer\" class=\"app-components-GlobalFooter-globalFooter__invisible--1IYOw\" aria-hidden=\"true\">this link is to an external sit...</p>","#extDisclaimer"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p id=\"newTabDisclaimer\" class=\"app-components-GlobalFooter-globalFooter__invisible--1IYOw\" aria-hidden=\"true\">opens in a new tab.</p>","#newTabDisclaimer"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<p id=\"extNewTabDisclaimer\" class=\"app-components-GlobalFooter-globalFooter__invisible--1IYOw\" aria-hidden=\"true\">This link is to an external sit...</p>","#extNewTabDisclaimer"
